game_location,game_season,discipline_title,event_gender,medal_type,participant_type,country_name
Germany,Summer,Fencing,Men,SILVER,GameTeam,Russia
Germany,Summer,Fencing,Men,BRONZE,GameTeam,France
Germany,Summer,Fencing,Men,GOLD,GameTeam,Hungary
Germany,Summer,Fencing,Men,SILVER,GameTeam,Switzerland
Germany,Summer,Fencing,Men,BRONZE,GameTeam,Russia
Germany,Summer,Fencing,Men,GOLD,Athlete,Hungary
Germany,Summer,Fencing,Men,SILVER,Athlete,France
Germany,Summer,Fencing,Men,BRONZE,Athlete,Hungary
Germany,Summer,Fencing,Women,GOLD,GameTeam,Russia
Germany,Summer,Fencing,Women,SILVER,GameTeam,Hungary
Germany,Summer,Fencing,Women,BRONZE,GameTeam,Romania
Germany,Summer,Fencing,Men,GOLD,Athlete,Poland
Germany,Summer,Fencing,Men,SILVER,Athlete,Hungary
Germany,Summer,Fencing,Men,BRONZE,Athlete,France
Germany,Summer,Fencing,Men,GOLD,Athlete,Russia
Germany,Summer,Fencing,Men,SILVER,Athlete,Hungary
Germany,Summer,Fencing,Men,BRONZE,Athlete,Russia
Germany,Summer,Fencing,Men,GOLD,GameTeam,Italy
Germany,Summer,Fencing,Men,SILVER,GameTeam,Russia
Germany,Summer,Fencing,Men,BRONZE,GameTeam,Hungary
Germany,Summer,Athletics,Men,GOLD,Athlete,Russia
Germany,Summer,Athletics,Men,SILVER,Athlete,United States of America
Germany,Summer,Athletics,Men,BRONZE,Athlete,Jamaica
Germany,Summer,Athletics,Women,GOLD,Athlete,Germany
Germany,Summer,Athletics,Women,SILVER,Athlete,Romania
Germany,Summer,Athletics,Women,BRONZE,Athlete,Germany
Germany,Summer,Athletics,Men,GOLD,Athlete,Germany
Germany,Summer,Athletics,Men,SILVER,Athlete,Russia
Germany,Summer,Athletics,Men,BRONZE,Athlete,United States of America
Germany,Summer,Athletics,Women,GOLD,Athlete,Germany
Germany,Summer,Athletics,Women,SILVER,Athlete,Germany
Germany,Summer,Athletics,Women,BRONZE,Athlete,United States of America
Germany,Summer,Athletics,Men,GOLD,Athlete,United States of America
Germany,Summer,Athletics,Men,SILVER,Athlete,United States of America
Germany,Summer,Athletics,Men,BRONZE,Athlete,Kenya
Germany,Summer,Athletics,Women,GOLD,Athlete,Russia
Germany,Summer,Athletics,Women,SILVER,Athlete,Romania
Germany,Summer,Athletics,Women,BRONZE,Athlete,Bulgaria
Germany,Summer,Athletics,Men,GOLD,Athlete,Uganda
Germany,Summer,Athletics,Men,SILVER,Athlete,United States of America
Germany,Summer,Athletics,Men,BRONZE,Athlete,Great Britain
Germany,Summer,Athletics,Men,GOLD,GameTeam,Kenya
Germany,Summer,Athletics,Men,SILVER,GameTeam,Great Britain
Germany,Summer,Athletics,Men,BRONZE,GameTeam,France
Germany,Summer,Athletics,Men,GOLD,GameTeam,United States of America
Germany,Summer,Athletics,Men,SILVER,GameTeam,Russia
Germany,Summer,Athletics,Men,BRONZE,GameTeam,Germany
Germany,Summer,Athletics,Men,GOLD,Athlete,United States of America
Germany,Summer,Athletics,Men,SILVER,Athlete,France
Germany,Summer,Athletics,Men,BRONZE,Athlete,United States of America
Germany,Summer,Athletics,Women,GOLD,GameTeam,Germany
Germany,Summer,Athletics,Women,SILVER,GameTeam,Germany
Germany,Summer,Athletics,Women,BRONZE,GameTeam,Cuba
Germany,Summer,Athletics,Women,GOLD,Athlete,Russia
Germany,Summer,Athletics,Women,SILVER,Athlete,Germany
Germany,Summer,Athletics,Women,BRONZE,Athlete,Bulgaria
Germany,Summer,Athletics,Men,GOLD,Athlete,United States of America
Germany,Summer,Athletics,Men,SILVER,Athlete,Russia
Germany,Summer,Athletics,Men,BRONZE,Athlete,Kenya
Germany,Summer,Athletics,Men,GOLD,Athlete,Finland
Germany,Summer,Athletics,Men,SILVER,Athlete,Belgium
Germany,Summer,Athletics,Men,BRONZE,Athlete,Ethiopia
Germany,Summer,Athletics,Women,GOLD,Athlete,Germany
Germany,Summer,Athletics,Women,SILVER,Athlete,Australia
Germany,Summer,Athletics,Women,BRONZE,Athlete,Cuba
Germany,Summer,Athletics,Men,GOLD,Athlete,Germany
Germany,Summer,Athletics,Men,SILVER,Athlete,Russia
Germany,Summer,Athletics,Men,BRONZE,Athlete,United States of America
Germany,Summer,Athletics,Women,GOLD,Athlete,Great Britain
Germany,Summer,Athletics,Women,SILVER,Athlete,Germany
Germany,Summer,Athletics,Women,BRONZE,Athlete,Germany
Germany,Summer,Athletics,Women,GOLD,Athlete,Germany
Germany,Summer,Athletics,Women,SILVER,Athlete,Russia
Germany,Summer,Athletics,Women,BRONZE,Athlete,Germany
Germany,Summer,Athletics,Men,GOLD,Athlete,Russia
Germany,Summer,Athletics,Men,SILVER,Athlete,Germany
Germany,Summer,Athletics,Men,BRONZE,Athlete,Russia
Germany,Summer,Athletics,Men,GOLD,Athlete,Russia
Germany,Summer,Athletics,Men,SILVER,Athlete,United States of America
Germany,Summer,Athletics,Men,BRONZE,Athlete,Italy
Germany,Summer,Athletics,Women,GOLD,Athlete,Russia
Germany,Summer,Athletics,Women,SILVER,Athlete,Germany
Germany,Summer,Athletics,Women,BRONZE,Athlete,Italy
Germany,Summer,Athletics,Men,GOLD,Athlete,United States of America
Germany,Summer,Athletics,Men,SILVER,Athlete,Belgium
Germany,Summer,Athletics,Men,BRONZE,Athlete,Ethiopia
Germany,Summer,Athletics,Women,GOLD,Athlete,Germany
Germany,Summer,Athletics,Women,SILVER,Athlete,Germany
Germany,Summer,Athletics,Women,BRONZE,Athlete,United States of America
Germany,Summer,Athletics,Men,GOLD,Athlete,Germany
Germany,Summer,Athletics,Men,SILVER,Athlete,Russia
Germany,Summer,Athletics,Men,BRONZE,Athlete,Germany
Germany,Summer,Athletics,Men,GOLD,Athlete,Poland
Germany,Summer,Athletics,Men,SILVER,Athlete,United States of America
Germany,Summer,Athletics,Men,BRONZE,Athlete,Germany
Germany,Summer,Athletics,Women,GOLD,Athlete,Germany
Germany,Summer,Athletics,Women,SILVER,Athlete,Australia
Germany,Summer,Athletics,Women,BRONZE,Athlete,Poland
Germany,Summer,Athletics,Men,GOLD,Athlete,Kenya
Germany,Summer,Athletics,Men,SILVER,Athlete,Kenya
Germany,Summer,Athletics,Men,BRONZE,Athlete,Finland
Germany,Summer,Athletics,Men,GOLD,Athlete,Russia
Germany,Summer,Athletics,Men,SILVER,Athlete,Germany
Germany,Summer,Athletics,Men,BRONZE,Athlete,Brazil
Germany,Summer,Athletics,Women,GOLD,Athlete,Germany
Germany,Summer,Athletics,Women,SILVER,Athlete,Bulgaria
Germany,Summer,Athletics,Women,BRONZE,Athlete,Austria
Germany,Summer,Athletics,Men,GOLD,Athlete,Finland
Germany,Summer,Athletics,Men,SILVER,Athlete,Kenya
Germany,Summer,Athletics,Men,BRONZE,Athlete,New Zealand
Germany,Summer,Athletics,Men,GOLD,Athlete,Germany
Germany,Summer,Athletics,Men,SILVER,Athlete,United States of America
Germany,Summer,Athletics,Men,BRONZE,Athlete,United States of America
Germany,Summer,Athletics,Women,GOLD,Athlete,Germany
Germany,Summer,Athletics,Women,SILVER,Athlete,Bulgaria
Germany,Summer,Athletics,Women,BRONZE,Athlete,Czechoslovakia
Germany,Summer,Athletics,Women,GOLD,GameTeam,Germany
Germany,Summer,Athletics,Women,SILVER,GameTeam,United States of America
Germany,Summer,Athletics,Women,BRONZE,GameTeam,Germany
Germany,Summer,Athletics,Men,GOLD,Athlete,United States of America
Germany,Summer,Athletics,Men,SILVER,Athlete,Germany
Germany,Summer,Athletics,Men,BRONZE,Athlete,United States of America
Germany,Summer,Athletics,Men,GOLD,Athlete,Finland
Germany,Summer,Athletics,Men,SILVER,Athlete,Tunisia
Germany,Summer,Athletics,Men,BRONZE,Athlete,Great Britain
Germany,Summer,Athletics,Men,GOLD,Athlete,Russia
Germany,Summer,Athletics,Men,SILVER,Athlete,Germany
Germany,Summer,Athletics,Men,BRONZE,Athlete,United States of America
Germany,Summer,Athletics,Men,GOLD,Athlete,Russia
Germany,Summer,Athletics,Men,SILVER,Athlete,Russia
Germany,Summer,Athletics,Men,BRONZE,Athlete,Poland
Germany,Summer,Athletics,Men,GOLD,Athlete,Czechoslovakia
Germany,Summer,Athletics,Men,SILVER,Athlete,United States of America
Germany,Summer,Athletics,Men,BRONZE,Athlete,Sweden
Germany,Summer,Judo,Men,GOLD,Athlete,Netherlands
Germany,Summer,Judo,Men,SILVER,Athlete,Germany
Germany,Summer,Judo,Men,BRONZE,Athlete,Japan
Germany,Summer,Judo,Men,BRONZE,Athlete,Russia
Germany,Summer,Judo,Men,GOLD,Athlete,Netherlands
Germany,Summer,Judo,Men,SILVER,Athlete,Russia
Germany,Summer,Judo,Men,BRONZE,Athlete,France
Germany,Summer,Judo,Men,BRONZE,Athlete,Great Britain
Germany,Summer,Judo,Men,GOLD,Athlete,Japan
Germany,Summer,Judo,Men,SILVER,Athlete,Republic of Korea
Germany,Summer,Judo,Men,BRONZE,Athlete,Great Britain
Germany,Summer,Judo,Men,BRONZE,Athlete,France
Germany,Summer,Judo,Men,GOLD,Athlete,Russia
Germany,Summer,Judo,Men,SILVER,Athlete,Great Britain
Germany,Summer,Judo,Men,BRONZE,Athlete,Germany
Germany,Summer,Judo,Men,BRONZE,Athlete,Brazil
Germany,Summer,Judo,Men,GOLD,Athlete,Japan
Germany,Summer,Judo,Men,BRONZE,Athlete,Democratic People's Republic of Korea
Germany,Summer,Judo,Men,BRONZE,Athlete,France
Germany,Summer,Judo,Men,GOLD,Athlete,Japan
Germany,Summer,Judo,Men,SILVER,Athlete,Poland
Germany,Summer,Judo,Men,BRONZE,Athlete,Germany
Germany,Summer,Judo,Men,BRONZE,Athlete,Russia
Germany,Summer,Rowing,Men,GOLD,GameTeam,Germany
Germany,Summer,Rowing,Men,SILVER,GameTeam,New Zealand
Germany,Summer,Rowing,Men,BRONZE,GameTeam,Germany
Germany,Summer,Rowing,Men,GOLD,GameTeam,Germany
Germany,Summer,Rowing,Men,SILVER,GameTeam,Germany
Germany,Summer,Rowing,Men,BRONZE,GameTeam,Czechoslovakia
Germany,Summer,Rowing,Men,GOLD,GameTeam,Germany
Germany,Summer,Rowing,Men,SILVER,GameTeam,Czechoslovakia
Germany,Summer,Rowing,Men,BRONZE,GameTeam,Romania
Germany,Summer,Rowing,Men,GOLD,GameTeam,Russia
Germany,Summer,Rowing,Men,GOLD,GameTeam,Russia
Germany,Summer,Rowing,Men,SILVER,GameTeam,Norway
Germany,Summer,Rowing,Men,SILVER,GameTeam,Norway
Germany,Summer,Rowing,Men,BRONZE,GameTeam,Germany
Germany,Summer,Rowing,Men,BRONZE,GameTeam,Germany
Germany,Summer,Rowing,Men,GOLD,GameTeam,New Zealand
Germany,Summer,Rowing,Men,SILVER,GameTeam,United States of America
Germany,Summer,Rowing,Men,BRONZE,GameTeam,Germany
Germany,Summer,Rowing,Men,GOLD,GameTeam,Germany
Germany,Summer,Rowing,Men,GOLD,GameTeam,Germany
Germany,Summer,Rowing,Men,SILVER,GameTeam,Switzerland
Germany,Summer,Rowing,Men,SILVER,GameTeam,Switzerland
Germany,Summer,Rowing,Men,BRONZE,GameTeam,Netherlands
Germany,Summer,Rowing,Men,BRONZE,GameTeam,Netherlands
Germany,Summer,Rowing,Men,GOLD,Athlete,Russia
Germany,Summer,Rowing,Men,SILVER,Athlete,Argentina
Germany,Summer,Rowing,Men,BRONZE,Athlete,Germany
Germany,Summer,Hockey,Men,GOLD,GameTeam,Germany
Germany,Summer,Hockey,Men,SILVER,GameTeam,Pakistan
Germany,Summer,Hockey,Men,BRONZE,GameTeam,India
Germany,Summer,Wrestling,Men,GOLD,Athlete,Russia
Germany,Summer,Wrestling,Men,SILVER,Athlete,Bulgaria
Germany,Summer,Wrestling,Men,BRONZE,Athlete,United States of America
Germany,Summer,Wrestling,Men,GOLD,Athlete,Russia
Germany,Summer,Wrestling,Men,SILVER,Athlete,Mongolia
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Hungary
Germany,Summer,Wrestling,Men,GOLD,Athlete,United States of America
Germany,Summer,Wrestling,Men,SILVER,Athlete,Russia
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Hungary
Germany,Summer,Wrestling,Men,GOLD,Athlete,Russia
Germany,Summer,Wrestling,Men,SILVER,Athlete,Germany
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Finland
Germany,Summer,Wrestling,Men,GOLD,Athlete,Bulgaria
Germany,Summer,Wrestling,Men,SILVER,Athlete,Japan
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Italy
Germany,Summer,Wrestling,Men,GOLD,Athlete,Bulgaria
Germany,Summer,Wrestling,Men,SILVER,Athlete,Germany
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Poland
Germany,Summer,Wrestling,Men,GOLD,Athlete,United States of America
Germany,Summer,Wrestling,Men,SILVER,Athlete,Sweden
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Germany
Germany,Summer,Wrestling,Men,GOLD,Athlete,Romania
Germany,Summer,Wrestling,Men,SILVER,Athlete,Russia
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Hungary
Germany,Summer,Wrestling,Men,GOLD,Athlete,Russia
Germany,Summer,Wrestling,Men,SILVER,Athlete,Turkey
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Bulgaria
Germany,Summer,Wrestling,Men,GOLD,Athlete,Russia
Germany,Summer,Wrestling,Men,SILVER,Athlete,Bulgaria
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Romania
Germany,Summer,Wrestling,Men,GOLD,Athlete,Russia
Germany,Summer,Wrestling,Men,SILVER,Athlete,Yugoslavia
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Poland
Germany,Summer,Wrestling,Men,GOLD,Athlete,Czechoslovakia
Germany,Summer,Wrestling,Men,SILVER,Athlete,Greece
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Sweden
Germany,Summer,Wrestling,Men,GOLD,Athlete,Romania
Germany,Summer,Wrestling,Men,SILVER,Athlete,Islamic Republic of Iran
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Bulgaria
Germany,Summer,Wrestling,Men,GOLD,Athlete,Japan
Germany,Summer,Wrestling,Men,SILVER,Athlete,Russia
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Democratic People's Republic of Korea
Germany,Summer,Wrestling,Men,GOLD,Athlete,Russia
Germany,Summer,Wrestling,Men,SILVER,Athlete,Bulgaria
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Italy
Germany,Summer,Wrestling,Men,GOLD,Athlete,Russia
Germany,Summer,Wrestling,Men,SILVER,Athlete,Bulgaria
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Islamic Republic of Iran
Germany,Summer,Wrestling,Men,GOLD,Athlete,United States of America
Germany,Summer,Wrestling,Men,SILVER,Athlete,Japan
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Russia
Germany,Summer,Wrestling,Men,GOLD,Athlete,Russia
Germany,Summer,Wrestling,Men,SILVER,Athlete,United States of America
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Romania
Germany,Summer,Wrestling,Men,GOLD,Athlete,Hungary
Germany,Summer,Wrestling,Men,SILVER,Athlete,Russia
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Yugoslavia
Germany,Summer,Wrestling,Men,GOLD,Athlete,Japan
Germany,Summer,Wrestling,Men,SILVER,Athlete,United States of America
Germany,Summer,Wrestling,Men,BRONZE,Athlete,Hungary
Germany,Summer,Canoe Slalom,Men,GOLD,Athlete,Germany
Germany,Summer,Canoe Slalom,Men,SILVER,Athlete,Germany
Germany,Summer,Canoe Slalom,Men,BRONZE,Athlete,United States of America
Germany,Summer,Canoe Slalom,Men,GOLD,GameTeam,Germany
Germany,Summer,Canoe Slalom,Men,GOLD,GameTeam,Germany
Germany,Summer,Canoe Slalom,Men,SILVER,GameTeam,Germany
Germany,Summer,Canoe Slalom,Men,SILVER,GameTeam,Germany
Germany,Summer,Canoe Slalom,Men,BRONZE,GameTeam,France
Germany,Summer,Canoe Slalom,Men,BRONZE,GameTeam,France
Germany,Summer,Canoe Slalom,Women,GOLD,Athlete,Germany
Germany,Summer,Canoe Slalom,Women,SILVER,Athlete,Germany
Germany,Summer,Canoe Slalom,Women,BRONZE,Athlete,Germany
Germany,Summer,Canoe Slalom,Men,GOLD,Athlete,Germany
Germany,Summer,Canoe Slalom,Men,SILVER,Athlete,Austria
Germany,Summer,Canoe Slalom,Men,BRONZE,Athlete,Germany
Germany,Summer,Diving,Women,GOLD,Athlete,United States of America
Germany,Summer,Diving,Women,SILVER,Athlete,Sweden
Germany,Summer,Diving,Women,BRONZE,Athlete,Germany
Germany,Summer,Diving,Men,GOLD,Athlete,Italy
Germany,Summer,Diving,Men,SILVER,Athlete,United States of America
Germany,Summer,Diving,Men,BRONZE,Athlete,Italy
Germany,Summer,Diving,Women,GOLD,Athlete,Sweden
Germany,Summer,Diving,Women,SILVER,Athlete,Czechoslovakia
Germany,Summer,Diving,Women,BRONZE,Athlete,Germany
Germany,Summer,Diving,Men,GOLD,Athlete,Russia
Germany,Summer,Diving,Men,SILVER,Athlete,Italy
Germany,Summer,Diving,Men,BRONZE,Athlete,United States of America
Japan,Winter,Ice Hockey,Men,GOLD,GameTeam,Russia
Japan,Winter,Ice Hockey,Men,SILVER,GameTeam,United States of America
Japan,Winter,Ice Hockey,Men,BRONZE,GameTeam,Czechoslovakia
Japan,Winter,Cross Country Skiing,Men,GOLD,GameTeam,Russia
Japan,Winter,Cross Country Skiing,Men,SILVER,GameTeam,Norway
Japan,Winter,Cross Country Skiing,Men,BRONZE,GameTeam,Switzerland
Japan,Winter,Cross Country Skiing,Women,GOLD,GameTeam,Russia
Japan,Winter,Cross Country Skiing,Women,SILVER,GameTeam,Finland
Japan,Winter,Cross Country Skiing,Women,BRONZE,GameTeam,Norway
Japan,Winter,Cross Country Skiing,Women,GOLD,Athlete,Russia
Japan,Winter,Cross Country Skiing,Women,SILVER,Athlete,Finland
Japan,Winter,Cross Country Skiing,Women,BRONZE,Athlete,Czechoslovakia
Japan,Winter,Cross Country Skiing,Women,GOLD,Athlete,Russia
Japan,Winter,Cross Country Skiing,Women,SILVER,Athlete,Russia
Japan,Winter,Cross Country Skiing,Women,BRONZE,Athlete,Finland
Japan,Winter,Cross Country Skiing,Men,GOLD,Athlete,Sweden
Japan,Winter,Cross Country Skiing,Men,SILVER,Athlete,Russia
Japan,Winter,Cross Country Skiing,Men,BRONZE,Athlete,Norway
Japan,Winter,Cross Country Skiing,Men,GOLD,Athlete,Norway
Japan,Winter,Cross Country Skiing,Men,SILVER,Athlete,Norway
Japan,Winter,Cross Country Skiing,Men,BRONZE,Athlete,Russia
Japan,Winter,Cross Country Skiing,Men,GOLD,Athlete,Russia
Japan,Winter,Cross Country Skiing,Men,SILVER,Athlete,Norway
Japan,Winter,Cross Country Skiing,Men,BRONZE,Athlete,Norway
Japan,Winter,Biathlon,Men,GOLD,Athlete,Norway
Japan,Winter,Biathlon,Men,SILVER,Athlete,Germany
Japan,Winter,Biathlon,Men,BRONZE,Athlete,Sweden
Japan,Winter,Biathlon,Men,GOLD,GameTeam,Russia
Japan,Winter,Biathlon,Men,SILVER,GameTeam,Finland
Japan,Winter,Biathlon,Men,BRONZE,GameTeam,Germany
Japan,Winter,Luge,Men,GOLD,Athlete,Germany
Japan,Winter,Luge,Men,SILVER,Athlete,Germany
Japan,Winter,Luge,Men,BRONZE,Athlete,Germany
Japan,Winter,Luge,Open,GOLD,GameTeam,Italy
Japan,Winter,Luge,Open,GOLD,GameTeam,Italy
Japan,Winter,Luge,Open,GOLD,GameTeam,Germany
Japan,Winter,Luge,Open,GOLD,GameTeam,Germany
Japan,Winter,Luge,Open,BRONZE,GameTeam,Germany
Japan,Winter,Luge,Open,BRONZE,GameTeam,Germany
Japan,Winter,Luge,Women,GOLD,Athlete,Germany
Japan,Winter,Luge,Women,SILVER,Athlete,Germany
Japan,Winter,Luge,Women,BRONZE,Athlete,Germany
Japan,Winter,Bobsleigh,Men,GOLD,GameTeam,Switzerland
Japan,Winter,Bobsleigh,Men,SILVER,GameTeam,Italy
Japan,Winter,Bobsleigh,Men,BRONZE,GameTeam,Germany
Japan,Winter,Bobsleigh,Men,GOLD,GameTeam,Germany
Japan,Winter,Bobsleigh,Men,GOLD,GameTeam,Germany
Japan,Winter,Bobsleigh,Men,SILVER,GameTeam,Germany
Japan,Winter,Bobsleigh,Men,SILVER,GameTeam,Germany
Japan,Winter,Bobsleigh,Men,BRONZE,GameTeam,Switzerland
Japan,Winter,Bobsleigh,Men,BRONZE,GameTeam,Switzerland
Japan,Winter,Figure skating,Women,GOLD,Athlete,Austria
Japan,Winter,Figure skating,Women,SILVER,Athlete,Canada
Japan,Winter,Figure skating,Women,BRONZE,Athlete,United States of America
Japan,Winter,Figure skating,Mixed,GOLD,GameTeam,Russia
Japan,Winter,Figure skating,Mixed,GOLD,GameTeam,Russia
Japan,Winter,Figure skating,Mixed,SILVER,GameTeam,Russia
Japan,Winter,Figure skating,Mixed,SILVER,GameTeam,Russia
Japan,Winter,Figure skating,Mixed,BRONZE,GameTeam,Germany
Japan,Winter,Figure skating,Mixed,BRONZE,GameTeam,Germany
Japan,Winter,Figure skating,Men,GOLD,Athlete,Czechoslovakia
Japan,Winter,Figure skating,Men,SILVER,Athlete,Russia
Japan,Winter,Figure skating,Men,BRONZE,Athlete,France
Japan,Winter,Ski Jumping,Men,GOLD,Athlete,Poland
Japan,Winter,Ski Jumping,Men,SILVER,Athlete,Switzerland
Japan,Winter,Ski Jumping,Men,BRONZE,Athlete,Germany
Japan,Winter,Ski Jumping,Men,GOLD,Athlete,Japan
Japan,Winter,Ski Jumping,Men,SILVER,Athlete,Japan
Japan,Winter,Ski Jumping,Men,BRONZE,Athlete,Japan
Japan,Winter,Speed skating,Men,GOLD,Athlete,Netherlands
Japan,Winter,Speed skating,Men,SILVER,Athlete,Norway
Japan,Winter,Speed skating,Men,BRONZE,Athlete,Norway
Japan,Winter,Speed skating,Women,GOLD,Athlete,Netherlands
Japan,Winter,Speed skating,Women,SILVER,Athlete,United States of America
Japan,Winter,Speed skating,Women,BRONZE,Athlete,Netherlands
Japan,Winter,Speed skating,Women,GOLD,Athlete,Germany
Japan,Winter,Speed skating,Women,SILVER,Athlete,Netherlands
Japan,Winter,Speed skating,Women,BRONZE,Athlete,United States of America
Japan,Winter,Speed skating,Men,GOLD,Athlete,Netherlands
Japan,Winter,Speed skating,Men,SILVER,Athlete,Netherlands
Japan,Winter,Speed skating,Men,BRONZE,Athlete,Norway
Japan,Winter,Speed skating,Women,GOLD,Athlete,United States of America
Japan,Winter,Speed skating,Women,SILVER,Athlete,Netherlands
Japan,Winter,Speed skating,Women,BRONZE,Athlete,Netherlands
Japan,Winter,Speed skating,Women,GOLD,Athlete,United States of America
Japan,Winter,Speed skating,Women,SILVER,Athlete,Russia
Japan,Winter,Speed skating,Women,BRONZE,Athlete,Russia
Japan,Winter,Speed skating,Men,GOLD,Athlete,Netherlands
Japan,Winter,Speed skating,Men,SILVER,Athlete,Norway
Japan,Winter,Speed skating,Men,BRONZE,Athlete,Sweden
Japan,Winter,Speed skating,Men,GOLD,Athlete,Germany
Japan,Winter,Speed skating,Men,SILVER,Athlete,Sweden
Japan,Winter,Speed skating,Men,BRONZE,Athlete,Russia
Japan,Winter,Alpine Skiing,Women,GOLD,Athlete,United States of America
Japan,Winter,Alpine Skiing,Women,SILVER,Athlete,France
Japan,Winter,Alpine Skiing,Women,BRONZE,Athlete,France
Japan,Winter,Alpine Skiing,Women,GOLD,Athlete,Switzerland
Japan,Winter,Alpine Skiing,Women,SILVER,Athlete,Austria
Japan,Winter,Alpine Skiing,Women,BRONZE,Athlete,Austria
Japan,Winter,Alpine Skiing,Men,GOLD,Athlete,Spain
Japan,Winter,Alpine Skiing,Men,SILVER,Athlete,Italy
Japan,Winter,Alpine Skiing,Men,BRONZE,Athlete,Italy
Japan,Winter,Alpine Skiing,Men,GOLD,Athlete,Italy
Japan,Winter,Alpine Skiing,Men,SILVER,Athlete,Switzerland
Japan,Winter,Alpine Skiing,Men,BRONZE,Athlete,Switzerland
Japan,Winter,Alpine Skiing,Women,GOLD,Athlete,Switzerland
Japan,Winter,Alpine Skiing,Women,SILVER,Athlete,Austria
Japan,Winter,Alpine Skiing,Women,BRONZE,Athlete,United States of America
Japan,Winter,Alpine Skiing,Men,GOLD,Athlete,Switzerland
Japan,Winter,Alpine Skiing,Men,SILVER,Athlete,Switzerland
